preprocessed_text,label
የሱዳን ወታደር በወረራ የያዘው መሬት የአማራ ስለሆነ የሱዳን ወታደር በነፃነት ይዝናናል የትግራይ መሬት እንዲታረስ ከትግራይ ከልል ለቆ ወጣ ከዚህ ሴራ የለም,0
የኒኪ ወፍራም አህያ መተንፈስ አይችልም አጥንቷ ተበላሽቶ ነፍሷ ሲኦል ትሄዳለች,1
ብሩህ አይምሮ ራይ ምርጥ መሪ አብቹ ከውስጥም ከውጭም የደነገጡበት የቀኑበት ሴራ ያሴራሉ እውነትን ይዘናል እግዚአብሄር,0
ሰላማችንን በማስጠበቅ ቀጣዩ ሀገራዊ ምርጫ በንቃት በመሳተፍ ለዴሞክራሲያዊ ስርአት ግንባታ መሰረት እንጣል,0
ያኔም ቢሆን ገና ደርግ ስልጣኑን ሳያደላድል ሻቢያ አስመራን ለመያዝ ኪሎሜትሮች ቀርቶት መሀል ሀገር በቀይና ነጭ ሽብር እየታመሰ ኢዲዩ ጎንደርን እያስጨነቀ,0
ግምገማ የአዲስ አበባን ሁኔታ ይገልፃል,0
ጦርነት እንዳይፈጠር ይቻል ነበረ እኛው ተኩሰን አንስትም ባዮችና እኛው ምላጭ አነስብም ባዮች ተገናኝተን ሁላችንም ያሞራ እራት ሆንን ስለምን ተዋጋን ለሚለው,0
ሰይጣን አይደለህ ከሱዳን የምትወጋ ኢትዮጵያን,0
ለጊዜው ዝም ብለን ነገሮችን በጥሞና እንመልከት ካልኩሌተራችን መስራቱን እናረጋግጥ ጌታቸው ረዳ ከአማራ እናወራርዳለን ያሉትን ሂሳብ እናስላ እናስብ,1
ምረጥ የፈለከውን ብልፅግናን ኢዜማን ኦነግን ሀገር በፍፁም አማራጭ የላትም ኢትዮጵያዊ ሆነህ አማራጭ የምትሻ የለየልህ የአእምሮ በሽተኛ ነህ,1
በኢትዮጵያዊነቴ ተደራድሬ አላውቅም ነገር በሽፍጣቻሁ በእሻጥራቹህ ሴራ በሰጡኝ ዋጋ የሸጥኩት,1
ብሬቴይናዊ ግግምና ነገር ግራ በሆነበት አመት የፌስቲቭ ፔሬድ ጨዋታዎች በሚል ተጨዋቾች እንድትቀለድ,0
መሪየ በርታ ጠላት ይፈር ጀግና ነክ,0
መልሱ በትግርኛ ፊደል ያልተካተተው,0
አፍሽን ከፍተሽ የን ውሸት ስትጋቺ ከርመሽ ጌቾ ከች ብሎ ኩም አደረገሽ አይደል ጌጃ ሸይጣን,1
ተቀማጭነቱ እንግሊዝ ሀገር የሆነው የጥናትና የምርምር ተቋም በህፃፅ በሽመልባ በድምር የተደመሰሰው የንብረት ብዛት መድረሱን ይገልፃሉ በሁለ,0
ኦነግ የአማራን ንፁህ አርሶ አደር አርሶ ባበላ ሊገድሉት እንዲህ አቅርበውታል መንግስትም,1
መሪዎች ሀላፊነታቸውን ካላወቁ ለህዝቡ እርግማን መደመር እያልክ መቀነስና ዘር ማጥፋት ትልቁ ክህደት,1
እናተ ማፈሪያዎች ብላችሁ ስታቀርቡ አታፍሩም ለምነን አስለምነን እረ በገዳ ሞት ብለን ሰጠን ብትሉ የተሻለ እውነት መሪዎቻችን በጠቅ,1
ዛሬም ቡለን ወረዳ ዶቢ ቀበሌ የቶክስ ድምፅ ሲሰማ ዋለ ነጣቂ ተኩላዎች ዳግም እንዳያሳዝኑን አካባቢ ጥንቃቄ ያድርግ,0
እንተ እንኳን አይሰቀጥጥህም በውሸት ቤተሰብህን ስታስተዳድር ወራዳ አስመሳይ ድሮም,1
ዲቃላ ሲኦል የምትሸኝበት ቀን ቀርቧል,1
አፋር ምንም ቢሆን ሚቀርብህ ጎረቤትህ ይሻልሀል,0
የኢትዮጵያ ነቀርሳ እየተነቀለ,1
አክስትሽ ከዝህ ምድር ያጥፋችሁ አሜን በይ,1
ከዛ ይቅር ይበለኝ ይላል,0
ደፂ በደብዳቤ ጃልመሮ ራሴ ኪሎ ድረስ ይዤ እመጣለሁ ብሏል አብይ በብድር ድሮን ማስረጃ ለማጥፋት እንደሞከረ ጠቅሶ ዘግቧል,1
የዛሬው ፀሀይ መቅኔዬን ያቀለጠው ውሻ ሳልፍ ሁላ ጥብስ ጥብስ ሸትቼው ተከተለኝ እኮ,0
ሀገር የምትባለው ስትኖር እኮ ስለቱሪስት የሚታሰበው ይህች ባለቤት የሌላት አህያ የሆነችውን ሀገር በቀጣይ አቅማቸውን የሚፈትሹባት የትኞቹ አገሮች ይሆ,1
ጀግኒት ጋዜጠኛ_ሄርሜላ ዳግም ለኢትዮጵያ ድምፅ ሆነች ጋዜጠኛ የምእራቡ ሚዲያዎች የኢትዮጵያ አየር ሀይል በመቀሌ የአሸባሪው ቡድን መሳሪያ መጋዘኖች,0
ግም ለግም አበረህ አዝግም አለ የሀገሬ ሰውድሮም ከባንዳ ምንም አይጠበቅም,1
ደግሞም ሰማያዊ ቤት ኔትዎርክ ያጨናንቁት ቅናት እርኩሳን መቼም ሰይጣንም ለእራት ቢጠራ ቀድመውን ምሳ ይጋብዙታል ያው ከኛ ለቱ አጋንንት ይቀር,1
ማዘር ኮባ ጠፋ ስትል ለካ,0
ኢትዮጵያ ትህነግን ከስልጣን የአበረረ በኦሮሞ ጭቆና ይብቃን ብሎ በህዝብ አመፅና ቄሮ ብሾፍቱ ኢሬቻ በአል ቆሮ ወያኔ ስል,1
እናንተን የሸርሙጣ ልጆች ሳናጠፋ ጦርነት ማቆም የለም ያለዚያ ጥሩ እንቅልፍ አይኖረንም የለማኝ ቅማላም ዘር ሁላ,1
አሜሪካ ከኢትዮጵያ ከመስማማት ከአሸባሪው ከህዋሀት ለመስማማት መውደዱዋና በኢትዮጵያ ጣልቃ መግባቷ የሚያሳየው ኢትዮጵያን ለማፈራረስ ጥልቅ ፍላጎት እንዳላት,1
ደሞ ሰይጣን እውነት ይናገራል,1
ጣሂር መሪ ለጭነት የተፈጠረ አህያ,1
የአማራ ህዝብ የዘማች ችግር የለበትም ጀግና የጀግና ዘር ነን ፋኖ ጦርነቱ ከተጀመረ አንስቶ እስካሁን ድረስ ጥያቄው መሳሪያ አስታጥቁን መንግስት ሴራውንና የማፈግፈግ ስትራቴጂ ያቁም እ,1
ከህወሀት ሰላም አያስፈልግም ህወሀት አይቀጡ ቅጣት መቀጣት ያለበት ከዛ ናዚ ታሪክ ይሆናል,1
እራሱ በድሎ እራሱ አለቀሰ ባሉባልታ ፈረስ ሀገር አደረሰ ትንቢተ አስቱካ,0
ጁንታ ናፋቂ ነህ ባክህ,1
ባክህ ስቀልድህ እንዳንተ እዮብ ታጋሽ አቦይ ተከስተ በተቃራኒው አልፈልግም,0
እሱን ተወው አማራ በታሪካቸው የለባቸውም ባንዳዎችማ የአሁኑ የኛው ሀገርን ለግብፅ ለመሸጥ ተቆርጠን የተሳን ጀግና,1
አብይ የአማራ ደም በከንቱ መፍሰስ ግድ የሚሰጠው የሚመስለው ደነዝ ሰው አለ የአማራ ደም በቤንሻንጉልና ኦሮምያ ለፕሮፖጋንዳ በትግራይ ለኢሳያ,1
ፈሳም ደግሞ ውሸት ይዘህ መጣህ,1
ቢሮ ነበርክ እንዲህ ፀጉራቸውን ያደረጉ እኮ እንዳይገቡ ተብሎ ነበርና ከዚህ ተመላልሼ መምጣቴ ስለማይቀር እንግዲህ እወቀኝ,0
ወያኔን ማለትህ ወያኔ ሰው አውሬን አድኖ መግደል ያባት,1
ሆኖላችሁ ሞያሌን ብትይዙ የምያኖራችው ሰው የለም የአትዮጵያ ህዝብ ለናንተ ጥላቻ በየቀኑ እየጨመረ ደሴ ገባ ያልከው ጁንታ ተረሽኗል ሬሰው,1
ለሰው ልጆች መልካም ነገር መደረግ ትልቅ የድል መንገድ,0
አተላ ዝቃጭ የአያቶችክ ዘር መስለክ ጀግና አይፎክርም እንዳባቶችክ ስሬው አይሸናም,1
ልዩ መረጃ ጠር አብይ ታገቱት ልጆች እምቦጭና ግድቡ አስደናቂ መልስ ሰጡ,0
እየተሰራ የግፍ ብዛት ከሰውነት አውጥቶ በቀል ጭካኔ አረመኔነት እንዳይወስደን እፈራለሁ,1
ብሬንለስ ደደብ አገሩን ሚመራው,1
ትህነግ ገጀራ ይዘው እንዲያርዱ ያደረጋቸው መታረዱ ለናንተ አዲስ ሆነባቹሁ የወልቃይት ህዝብ አመት በትህነግ ተጨፍጭፋል ስለዚ,1
መንገድ የሚዘጋለት ሰው መርጦ የሚገድልለት መንጋ የለውም በሴራ በተንኮል ሰው ሰብስቦ አያስጨበጭብም በበርሀ ብቻውን እንዲሚጓዝ ብቸኛ የሀሳ,1
አላት ሚሊዮን አሜሪካ ማለት ሚሊሻ መሪው ይሄን ካለው ጁንታዎቹ ይሆን የደበቁት,1
የነ አህመዲን ጀበል የነ ጀዋር መሀመድ የመጨረሻ ግብ ኦርቶዶክስን ማዳከም አህመዲን ጀበል የሚባል ነቀዝ እየሰራው ይህንን ጀዋር ቢታሰርም ጀሌዎቹ ድብቅ ሴራ,1
ቂመኛ አድርገን ባናሳድግም እውነታውን ነግረን ማሳደግ ይጠበቅብናል ብየ አስባለው መረዳት,0
ተይ እመቤት የምትይውን ከዘረኝነት በማስተዋልና በፈሪሀ እግዚአብሄር ስሜት ብትናገሪ ይሻላል ካልሆነ ሰው ከእውነት,0
በብሄሩ ተመርጦ ለሚገደልው መጮህ ብሄርተኛ ሊይስብል አይችልም በአፍ ኢትዮጵያ ኢትዮጵያ ማለትም ጥሩ ኢትዮጵያዊ አያደርግም በአንድ,0
ግብፃውያን ሰዎች አምላክ አይደሉም ፈረሶቻቸውም ስጋ መንፈስ አይደሉም እግዚአብሄርም እጁን በዘረጋ ጊዜ ረጂው ይሰናከላል ተረጂውም ይወድቃል በአንድ ይጠፋሉ ኢሳይያስ,0
ሰው ጦርነት አለ ሲባል ጮቤ ይረግጣል,0
ከለውጡ አቀንቃኝና ዘዋሪዎች ወደፊት,0
የሰይጣንቻን ጣፋጭ የዘር ፈሳሽ አልቀመስክም የእርሱ ትልቅ ብልት አልተሰማህም የተሞላው አህያውን አላደንቅም,1
ዱባ ወጥ ለመጥላት መቅመስም አያስፈልግም,0
ሰሙኑ በሚገርም ሁኔታ አዛውንቶችን እስር አቆይተው አጎሳቅለው ስያበቁ በችርቻሮ እያቀረብዋቸው ይገኛል የገረመኝ በየቀኑ ውጤት ያልሆነ ውጤት እያሉ መንጋ ማስደሰት ይዘለቃል,1
ኢትዮጵያውያን ጦርነቱን አላመጣን በእናንተ ሂዳ ስንቱን አየን,0
ተወዳድሮ በሀሳብ መኖር ስለማይችል ሌብነቴ ቀማኛነቴ ገዳይነቴ ይቀጥል ባይ ለዛም በህቡ ይገድላል ያስገድላል ያስፈራራል ያስራል ይወነጅላል ይቀማል ያጋጫል ደግሞ,1
ወግ ሲዳሩ ማልቀስ አለች አክስቴ ማፈሪያ የሌለው ሰውየ,1
ትህነግ በራሱ አፍ ሲመሰክር እንደገደለ,0
ማፈሪያው የአማራ ብልፅግና ብአዴን ዛሬም ለሚገደለው አማራ ድምፅ የሆኑ ትንታግ አማራዎችን ከአማራ ከተሞች እየለቀመ እያሰረ እናም የአማራ ብልፅግና ዛሬም አያፍርም,1
ኢትዮጵያዊነት በተግባር የድጋፍና የእርዳታ ጥሪ ከኢትዮጵያዊያን ለኢትዮጵያዊያን በአሸባሪው ወያኔና በአሸባሪ ቅጥረኛ ኦነግ ሸኔ,1
ኢትዮጵያን አትንኩ ጠባቂዋ ስንላቸው አልሰማ ያሉ ዋጋውን ይከፍላሉ ትራምፕ የግምጃ ቤት ሀላፊውን ሱዳን ልኮ በአባይ ባሴረበት ቀን በራሱ ቤተ መንግስት እሳት,0
ኢትዮጰያ በሄር_በሄርሰቦች ተወዶ ተከባብሮ የሚኖሩበት ሀገር,0
አቋም ይኑራችሁ አንዴ ከወያኔ አንዴ ከኛ ኢትዮጵያውን ሸሌ ብሩና ስልጣኑ ወዳለበት በመዝለል አታወዛግቡን,1
ጅል ትልቅ ሀገር ስትባል መንደርህን ታስባለህ የሆንክ ጠባብ እኛንም አብረህ አታጥበን እባክህ ኢትዮጵያ ለዘላለም ትኑር,1
ይህን ሰው ይገርማል ሁሉን ነገር ትክክል ሲሆን ፍየልን የተሳሳተው የማትረባ የቀን ጅብ በሚል ይስተካክልለት,1
በቅርብ የተጀመረ ግድያ ጭፍጨፋ ያለፉት ስርአቶች ሲመጡ ያደረጉት መሪነትት ሲመጡ ለስልጣናቸው አሳሳቢ ነጣቂ የሆነውን ከልል በማሸማቀቅ,1
ህውሀት አንደዚ አርጎ ሰው አልገደለም ውሸታም መለስ በነበረበት ግዜ ሰው የሚባል አልሞተም ኢትዮ,1
ዘረኝ ጥንብ ተውት ብለዋል ረሱል ሰ ሰ እ ወ በዘር የሰው ልጅ አይኮራም ዘርኛች ጥንብ,0
እኝህን ታላቅ የኢትዮጵያ የቀድሞ ዲፕሎማት ማዳመጥ ያስፈልጋል የወያኔን ፖለቲካና የአሜሪካኖች የምስራቅ አፍሪካ ፍላጎት በሚገርም ተንትነውታል ኢትዮጵያ ትፈ,0
ጁንታው እረፍት የሚሆነው ሰንበት አሉ,1
በአህኑ ስአት በአብይ አህመድ ትእዛዝና መሪነት ትግራይን ከበው ለማጥቃት ያሰፈሰፉት ራሳቸውን በትግራይ ጠላትነት ያሰለፉ የፈደራል የአማራና የኤርትራ መሪዎች ጥ,1
አብይ አማራን ትግራይን በጦርነት ማግዶ ካድሪ የገዳ ሽማግሌ ትግራይ ይልካል ይሄ ሴረኛ በእሱ ቤት ትግራይን እማራን እርስበርስ እያጫረሰ ስልጣኑን ለማራዘም ያሰበው እቅድ,1
ወያኔ የሰረቀውን ወልቃይት ጠገዴን ለአማራው ይመልስና ሌላውን ከዛ መነጋገር ይሻላል,1
አከል የለበስክ ሰይጣን ነህ,1
ንጉስ ሆኖ መግዛት የሚፈልግ ነበረ የሚመስለኝ ለካ ባርያ ሆኖ መገዛት የናፈቃቸው ብሄረሰቦች አሉ እያጨበጨቡ,1
ኧረ እነዚ ማፈሪያ የላቸውም,1
ጥሩ ንግግር ጠሚ ነገርግን የኦሮሙማን ጁንታስ መቼነው የሚገረስሱት ኦሮሙማ እየፈፀመ ወንጀል በሙሉ የወያኔ ኦሮሙማ እኮ ከወያኔ ባላነሰ ንፁሀንን እየጨረሰ,1
በፍትህ መፅሄት ጋዜጠኛ ተመስገን ባስነበበው አባ ብላ ገመዳ ፅሁፍ የቀረበው ከንቲባዋ _ወይዘሮ አዳነች አበቤ በአካውንታቸው ሚሊዮን ብር መግባቱን በግምገማ መነሳቱ መግለፁ የሚታወስ,0
ምኑ ይነገራል ምኑስ ይጠቅማል ኧረ በተራ የሰፈር ጠብ ሰው ይጠነቀቀቃል የምር አትውረድ,1
ዘነበ ከበደ አሉህ በከነ ቀለለ ቢሉህ ይሻል ይሆን ቀለም የተማርከው ጃል ማፈሪያ ፍጡር ነህ ለነገሩ ኢትዮጵያ ተብየዋ ኤምፓየር ከጨቅላው ጀ,1
የብሄር ፓለቲካ የሚሉት ትውልዱን እንዳያስብ አድርጎ ልቡንና አእምሮውን መርዞ የያዘው መርዝ ከኢትዮጵያ እንዲጠፋ ከህግመንግስቱም እንዲሰረዝ ዳግም በአገሬ ምድር እንዳይኖር ፀሎትን,0
መጀመሪያ ቢጤዎችህ በጉቦ የበላችሁትን የደሀው የኢያ ህዝብ ገንዘብ በመመለስ ጀምሩ,1
የኦሮሚያ በልፅግና ፓርቲ ህውሀት ተክቶ አምባገነን ለመሆን እየተጋ የሎጎ የምግባር ልዩነት የላቸውም ከወዲሁ የሚበሩበት ክንፋቸው ካልተሰበረ ሰፊ የትግል,1
ዝም በል አህያ ደም መምጠጥ በዘር ከሁን ዋጋቹን ምታገኙበት ጊዜ ደርሷል,1
በምድር መኖር የከመደበት ዘመን ፈጣሪ ሆይ አስበን,0
እላችሁ የመከላከያን በተኛበት ገድላችሁ ያስራዊት እኮ የትግራይን ህዝብ እይድልም የሚጠብቅው በኢትዬ እርትራ ጦርነት ወያኔ,1
ምሽት ዜና ሙዳይ ባህር ጥቅምት አብመድ,0
አዲስ አበባ ወይንም ሞት ኛው ሀገር አቀፍ ምርጫ የዴሞክራሲ የፖሊሲ የፍትህ ሳይሆን የነፃነትና የህልውና ድል ለዴሞክራሲ,0
አቤትየዘር ማጥፋትጭፍጨፋው ባለስልጣኖቹ የሚከዱት ስልጣናቸውን በገፍ የሚያገኙት ደሞዝ እንዳይጉድልባቸው በዶዘር ስለተቀበረው ስለተፈናቀለው ህዝብ ግድ የላቸውም ህዝብ ሆይ ንቃ,1
የጅብ ገበሬ ያህያ በሬ የዝንጀሮ ጎለጓይ የጦጣ ዘር አቀባይ እንብላው ባይ,0
አብይ በልቡ የኦነግ ደጋፊ የኦነግ ስም እንዳይጠፋ ስለሚፈልግ ሸኔ ብሎ ስም ሰጥቶአቸው ቡድን እስቲ ኦነግ,1
