text,label
እሱ ራሱ ሀገር እኮ ነው።ሐይሌ ስንፍናችን ተሰርቶ ለቀረበ እንኳ አጉራሽ የምንፈልግ ነፈዞች መሆናችን ገብቶት ሰርቶ ሊያሳየን ተለውጦ,0
ሄዶ የመታ አይመስልም ??,1
#Sudan የ #amharas ፋኖ ሚሊሻ 250 በጎችን ሰረቀብኝ ብላለች። ያዉ ፋኖ በግ ጤፍና ዘይት ሰረቃ የሚችለዉ የለም። ስንት ሆነዉ ለሌብነት ቢሰማሩ ነዉ ግን 250 በጎችን መዝረፍ የቻሉት?,1
[ አብይን ለማስገደል የተሴረው ሴራ ከሸፈ!!!!] ጋዜጠኛ ኤሊያስ እና ዊሊያምስ የጌታቸው ረዳን ደብዳቤ ወደ ለ . via ,0
የኢትዮጵያ ህዝብስ! በመሪህ የመጣን ልክ እንደቱርክ ህዝብ ከብረት ለበስ ታንክ ፊት ተኝተህ መሪህን ከምዕራባውያን ሴራ ትታደጋለህ፣ እንደ ቬንዙዌላውያን ድንጋይ ፈልጠህ ግጠህ የሀገርህ,1
ተወዳጅ የስፖርት ጋዜጠኝነቱን ጨምሮ በራስ መተማመኑን እና ልበ ሙሉነቱን የማደንቅለት ፍስሀ ተገኝ የዚህ ሳምንትየማን ይናገር ዝግጅት እንግዳዬ ነበር። ክፍል ሁለቱን እና የመጨረሻው,0
አዲስ አበባ ፣ ህዳር 3 ፣ 2014 ኤፍ ቢ ሲ አሸባሪው ህወሓት አሁንም ዓለም አቀፍ የህጻናት ድንጋጌዎችን በመጣስ ታዳጊ ህጻናትን ለጦርነት እያሰለፈ እንደሚገኝ ተገለጸ። ቡድኑ,0
ቲዎድሮስ አዳኖም የኢትዮጵያ ህዝብ በቃኝ አልፈልግም ካለ የፈለግኸውን ጊዜ እና ብር ብታወጣ የምታመጣው ነገር የለም ዛሬ አለም በኮቪድ በተጨነቀበት ግዜ ጅንታውን ለመመለስ የምትጥረው,1
ስማ አሉላዬ እንዴት ነው በረታህ ሀዘኑ ተደራረበብህ እንዴት ልትችለው ነው ገና የትግራይ ህዝብ 10 ሚሊየን ለማግኘት እየጎተተ ያወጣቸዋል ዛሬ ደሞ።ያ ደንቆሮ,1
በፍፅም ስህተት ነው ወንድሜ። መጀመሪያ በደንብ ስማ ሀሳቡን,0
<መልካም የ Irreechaa በዓል!!>ነው ያሉት? ጉራማይሌው ከምን የምጣ ነው!ወይስ ምን አስበው ይሆን? እስኪ ገምቱ፦ ፩ Irreechaa #በአማርኛ ኢሬቻ መሆኑን,1
አለቃ ፊት ማስክ አይደረግም አንተ ደሞ ??,1
አይ ህዝቤ1 የነገው የታስበውን ብታስተውሉ የሴራው ባለቤት ማን እንደሆነ ሲገባችሁ . ለጠላታችን ግብፅ መላገጫ ሌላም ሌላ . ጌታ እየሱስን ማ,1
ውድ ስግብግብ የኢትዮጵያ ፓለቲከኞች መነካከሱን ትታችሁ ምግብ ንፁህ ውሃ እና መብራት ቅንጦት ለሆነበት ህዝብ ድረሱለት!!!,0
በየሱስም መከላከያ ባልሆነ ቶሎ ንገሩኝ ያ ሳባ! ???,1
ወይይይ ሓንቀውታ!! አንቀውታል አሉ ምናለበት አርፎ ያጋበሰውን እየበላ ልጆቹን ቢያሳድግ? የዘፋኝ ታጋይ በየት ሀገር ነው ያለው?! ጊታሩን ይዞ ነው ወይስ ሳይዝ የዘመተው? ጉዞ ወደ #ቃሊቲ,1
እንዲው ግን በህይወት ከመኖር የቀደመ ምን ጉዳይ ይኖር ይሆን? ይሄን እኮ እኛ ራሳችን አድርገነዋል ። የማንንም ፈቃደኝነት አንፈልግም ። የናንተ ስራ,0
በነካ አጃችሁ ጎጃምንም ጨምሩ።ያኔ አውሬው ይሞትና ሰላም ይመጣል።ለነገሩ አጅሬዎቹ ገና በጠዋቱ አፍሪካዊነታቸውን፣ ለነርሱ ትልቁ ስጋት፣ጥላቻ፣እና ከሞት የከፋ ፍራቻ የአማራ ወደ ሱዳ,1
#NoMore vampire tplf #ENDF ርህራሄው አያበቃም ወይ? ኮለኔል ማርኮ መንከባከብ ምን ይባላል? እነሱኮ ሁለቴ ማሰብ የማይችሉ ጨፍጭፍ፡ ዝረፍ፡ድፈር ኢትዮጵያን አፍርስ የ,1
አይዞሽ ህሊና እንጂ ተከታይ አያስፈልገኝም ብልግናዬን ስለነገርሽኝ አመሰግናለሁ።,0
አውሮፕላን ነጂ አያጨስም ኒያላ አፉ የሚሸተው ደስታ ከረሜላ??,0
መሰውኢ ያመረተውን አትክልት ፍሪፍሬ እህል ምናምን ይልካል tplf ደሞ ፈንጂ ለነገሩ ሰው ያለውን ነው የሚልከው,0
አንበሣ የጁንታው ምልክት ሣይሆን የአማራው ነው:እናንተ ሸለምጦማጥ ናቾችህ,1
ህወሓቶች ባንዱ ሲያዙ በሌላ ይሞክራሉ!ሙካራዎቻቸው ሆኑላቸው ወይም ከሸፉ አልከሸፉ ሳይሆን ለጊዜያዊ ድል ብቻ መቅበዝበዝ ነው! ዛሬ አዋጊዎቻቸው ተመናምነዋል! ነገሩ አልቋል!,1
ከብሄር ጋር እያየዘው አይደለም እናንተን የሚመሰሉ መሀል ሠፋሪወች ወያኔ ጋር ወያኔን ይላሉ ሌላ ሲመጣ ያ ነ ን ይላሉ ሲያዩ ሲመጣ ለሆዳቸው,0
አንተ አህያ ፣ በትርጉም ቁልፍ ላይ ጠቅ ማድረግ አቁም,1
ወያኔ ናት? ተው እባክህ? አንተን እንመን አይናችንን?   የውሸት አባት  የመጣው ሁሉ ጠቅላይ ቦርሳ ተሸካሚ,1
ለ ኢህአ ፓ ላብአደር ለ መኢሶን ወዝአደር ለደርግ ሠርቶ አደር ቀን እንኳን አደረሳችሁ! ሜይዴይን ከሚያደምቁ መዝሙሮች የበዝባዥን ቅስም ሰባሪ የትግል ግንባር አብሳሪ የወዛደ,0
ስንት ከብት አለ ፡እንዴት አምባገነን መንግስት ለመምረጥ ሰው ይሮጣል,1
ህወሓት የተኩስ አቁም የጠየቀበት ሚስጥር | ከአውሮፓና አሜሪካ ባለስልጣናት ጉብኝት ጀርባ ያለው ድብቅ እውነታ via ,0
እንዴት ተደርጎ ሰላም ከነዚህ ቡድን ጋር ማድረግ ይቻላል አዳም ወንድሜ? ሰላም፣ዕርቅ መልካም ነበር ግን እንዴት?,0
አንቺ መተተኛ እዚህ ምን ታደርጊያለሽ? መጀመሪያ አንቺም መሪሽም መች እውነት ታውቃላችሁ,1
አይ ሀብትሽ ያው አንተው እንዳልከው ሰይጣን የሚያስደነግጥ ወይንም ሊያስተምር የሚችል ስራ እየተሰራ ነው ያለው ምን እናድርግ ብሎ በጤነኛ የሰው አይምሮ,0
እረ ነው ወንድ ከሆንክ እንደ አሸባሪው መሪዎች በግንባር እንይሀ እረረረረረ ጃሎ ጃሎ እየየ እየየ እረ ጎራው ነው የኛ መሪ ተብየዎች ባህል። በአደባባይ ክተት,1
የከንቱ ፖለቲክስ አክቲቪስት ሙስጠፌ ጉማሬዎች በወር 50ሺ እያንዳንዱ 50ሺእነ ስዩም ጉማሬና ሙክታር ብስብስ ከመክፈል ለተስፋፈነት ህልሙ እውን የሚሆነው አንድንድ የትምክህተኞች ፌስቡ,1
ኢዜማ የሚባል ፓርቲ መወዳደር ብችልም ማለፍ ግን የሚፈቀድለት አይደለም። ምክንያቱም የህዝባችንን የመብት ትግል በአደባባይ ወጥቶ ስቃወም የነበረ የህዝባችን ጠላት ነው። በተለይ #ግርማ,1
የሚያሳዝነው እነ አፄ ቴዎድሮስ አና ራስ አሉላ በተፈጠሩበት ኢትዮጵያ ወያኔ የሚባል የተባይ ስብስብ መፈጠሩ ነው።,1
አውሬ በምንም መመዘኛ እንደ ሰው ክፉ ሊሆን አይችልም አሉ . ሰው እንዴት እንደ ቀልድ የኔ ብሄር አይደለህም ተብሎ ይገደላል #StopEthnicViolence,0
Hey I heard ሽሮ ስትበዪ ጨጓራሽን እንደሚያምሽ ለመሆኑ ጨጓራሽ የቱ ጋር ነው Her:እዚጋ,1
ወያኔ የሰራውን ነው አባይ አባይ እያገር ሲሳይ እያል ክ 3000 አመት በድህነትታቅፈህ እከክህን ስትበላ የነበረው አይ ትረት አይ ሌብነት ፋከራ ውሸት ሲያም,1
ሰይጣን ስራ ፈትዋል?? የሰው ልጅ ካለ የሰይጣን መኖር ኪሳራ ብቻ ነው የሚያተርፈው እውነት,0
ባህርዳር የሚሸጡ ቤቶች 1200ካሬ ቀበሌ 11 ዲያስፖራ የጭቃ ቤት ዋጋ 2 500 0002 274ካሬ ቀበሌ 16 የጭቃ ቤት ዋጋ 3 400 000,0
የባለጊዜ ተጠቃሚና በሀገር ሰንደቅ ስር በውጭ ጉዳይ ሚ/ር በፍጥነት ከተመነደጉት የወያኔ ልጆች አንዱ ነበር። ዞን 9 የተባለው የወጣቶች የሕገ መንግሥት ይከበር ዘመቻን ተከትሎ የ,1
እራሱ ደውሎልኝ እንዳነሳሁት ቆይ አሁን ማውራት አይመቸኝም በሗላ ደውላለው ይለኛል እንዴ?? ዘለቅናታ??,1
ውሻ አለኝ ነው እንጂ አንተ ደግሞ . አንተ የያዝከውን ይዘህ ነው ለነገሩ?? #ሄተር,0
ይሄ ጋዜጣ የተከበር የሰላም ሎሬት Barack Obamaን Syria Libya & Yemen አመድ ያበላውን የሚያቆለዻዽስ ነው አይደል??,1
አብይ አሕመድ አማራውን ሆን ብሎ እያስጨፈጨፈ ነው።,1
ምን አይነት ባለጌ ነው፣እንደመሪ ህዝቡ በሌላ ዜጋ ሲገደል ለምን ያላለ አሁን እንደ ሀገር ወዳድ መግለጫ ያወጣል ? እንዴት ነው ታዲያ ይሄ መሪ እሚሆነው? መጀ,1
ባክህ ስትል ሰምታህ ነው የሚሆነው.የራሷ ሊሆን አይችልም,1
ወዳጅም ጠላትም ዓላማቸዉን ጠንቅቆ መረዳት አለበት ። ኢትዮጵያ ሀገራችንን የማፍራስ ድብቁ ሴራቸዉን ማክሸፍ መቻል አለበት ። ኢትዮጵያ ትመርጣለች ። ምነዉ የምርጫ መስፈሪያ ነን አሉ አዉሮፓ ህብረት,1
ይህ ካልሆነ ብልፅግና/ኦዴፓ/ኦነግ ቤት ያለው ሴራና አደጋ መከራውንና ሰቆቃውን ከባለፉት ሃያ ሰባት ዓመታት እጁጉን የባሰና የከፋ እንደ ሚያደርገው በእርግጠኝነት እናገራለሁ። አልረፈደም።,1
እኔ ላደርስልህ አልችልም?,0
ትናንት የስደተኞች መጠጊያ የነበረች ሃገር: ዛሬ በቀን 4000 ስደተኛ በኩራት እያመረተች ለውጭ እና መከራ ታቀርባለች ! ያማል - ልብ ይሰበራል! እግዚአብሔር ለስደተኞች ተስፋቸው,0
ግልፅ ነው እናንተ ወራሪ ስለሆናችሁ እና መጥፋት ስላለባችሁ ሊያጠፏችሁ,1
የወያኔ ጉራና የኔ ዉፍረት ለቀናት ብቻ ነው????,1
ATM እና ወጣት የማይታይባት ኤርትራ በመንገዶቿ ሁሉ ውሻና ድመት ብቻ የሞላባት ።  #AbiyAhmedToICC,1
ያለ ህግ የተወሰደን ለማስመለስ የሚደግፍ ህግ የለም።,0
የአአና ኦሮሚያ ፖሊስ አብረን እየሰራን ነው የሚሉ ፖሊሶች የአማራና ጉራጌ ኢትዮጵያውያን ዜጎችን መኖሪያ ቤት ሌሊት የማፍረሳቸውን ጉዳይ ሰምተህና አይተህ ትዊተር ላይ መጥተህ መሪ-ነን,1
ባንዳ? አሉላ ከኤርትራ ሰራዊት ጋር ሆኖ ኢትዮጵያውያንን እየገደለ ነው እንዴ? አላወኩም ነበር።,1
Ethiopia: ሰበር - ሌ/ጄነራል ሃሰን ኢብራሂም ዝምታቸውን ሰበሩ - ውጊያው ወደ ማጠቃለያው ደርሷል | Ge . via ,0
ጊዜ ፈራጅ ነው!! ለሀገር አንድነት ዋጋ የከፈለ ወገኔ ጨዋው ሰው ወዳዱ እንግዳ አክባሪው ፈሪሃ እግዚአብሄር በስብዕናው የተቆራኘው ምስጉን የሆነው የትግራይ ህዝብ እንደ ጠላት ተቆጥ,0
ህዳር 23፣2013  በትግራይ ክልል ተቋርጦ የነበረውን የቴሌኮም አገልግሎት በከፊል መጀመሩን ተናገረ፡፡ 1/4 ተህቦ ንጉሴ #ShegerWerewoch,0
ፈሳም! በፖለቲካ ድል ታመጣለህ ብለን ስንጠብቅህ ነበር። በነፍጥ ድል አመጣንልህ!,1
የትግራይ ኢሊትወች ላይየምትሰማው የምታየው ነገር በህገወጥ መንገንድ ህዝብን ገድሎ እስድዶ አንኮላሽቶ አካል አጉድሎ ማንነትን በጉልበት ሊቀማና ለምመሬትን ቀምቶ,1
እውነት ነው። አምሃራ ምልሻ እና ፋኖ ምዕራብ ትግራይ ላይ የሚፈፅሙት አሰቃቂ ድርጊት ህፃናትን ጭምር መግደል ነውር እና የሰው ባህሪ እንዳይደለ ይነገራቸው። አረመኔዎች።,1
The TPLF is responsible for the genocide in Wolkait Tegede Amhara . አማራ ዘሩ እንዲጠፋ ብዙ ሴራ ተሰርቷል ያለ ቀባሪ ቀርቷል ተገሎ ገደል ተከ,1
ነገ ታህሳስ 10፤2013-የሚደረገውን የ-#ክሪስታል_ፓላስ እና የ-#ሊቨርፑል - ን ጨዋታ ምክንያት በማድረግ ብስራት ሬድዮ የተለያዩ ስጦታዎችን አዘጋጅቷል። በመጀመሪያ ፔጃችን Like,0
በህወሀት ግፍ የተሰው ጓዶቼን ሳስብ እንኳን ወደ ሁዋላ ልል ይቅርና መች ነው የነሱን በደል የምመልሰው እያልኩ እልህ ይይዘኛል! - ከህወሀት ጭፍጨፋ ሰብራ የወጣች ወታደር ትእግስ,1
ጠቅላይ ሚኒስትር፣ ጁንታው ዱቄት ሆኖ ከመበተኑ በፊትስ እሺ ጁንታው የራስህንም ነብስ cross hair ላይ ስላረጋት ነው ብለን እንረዳህ። በዚህ 3 ወር ውስ,1
ስግብግቡና አረመኔው የመቀሌ ጁንታ ተላላኪ የነበሩት ጠቅላይ ሚንስትር ምን አሉ ዛሬም?,1
የመከላከያ ሠራዊትን ዩኒፎርም በመልበስ በተለያዩ የዕምነት ተቋማት ሲያመልኩ የሚታየው ፎቶ ተጣርቶ እርምጃ ይወስዳል - መከላከያ ሰራዊት,0
ይህን ስብሰባው ላይ ተገኝቶ መናገር አይሻልም ከስብሰባው በጛላ መግለጫ ለህዝቡ መስጠት,0
እብድና ሰካራም የልቡ ያለውን እውነት ይናገራል ማለት እንዲህ ነው።,1
እና እሄን ከኔ ሂወት ጋር ምን አገናኘው ??,0
ደግም ፓስታ ለመስራት ውሃ ምን ያደርጋል? እንደገና ልታስጀምረኝ ነዉ እንዴ?,0
ነገ አንዱም ክልል ተነስቶ የእነርሱን አይነት ድርጊት እንዲያደር መፍቀድ ነው ከዚህ በተለየ ምን ይባላል!!,0
ገልቱ እናንተ ናችሁ ጨካኞች የትግራይን ወጣት ያስጨረሳችሁ ምቀኞች የሀገር ጠላቶች ማንንም አትወክሉም ሆድ አደሮች,1
ኢትዮጰያ አሁን የመጨረሻው ነቀርሳዎን እየጣለችእናየመጨረሻውን እስከዛራ ስስችግራት የነበረወን ባንደ ከሀዲ ለመጨረሻ መግላ የምታሶጣበት ግዜ ነው,1
ወይዘሮ ለዳግማዊታ ሞገስ የሚባሉ ሚኒስትር የመጨረሻ arrogant dictator ናቸው ለምን tag ተደረኩ ቢለው ሁሉ ነው block የሚያደርጉ እኔ @ @ብዬ ሁሉንም,1
ለዳያስፖራ ኢትዮጵያዊያን ማዕቀብን ሃገራችን ተቋቁማ ኢንደትበለጽግ የዶላር ኢጥርትን መቋቋም የሚችለው ያላቹን ገንዘብ በኢትዮጵያ ባንክ መቆጠብ ለዝህ ደሞ መንግስት ምቹ ፖሊሲን ማዘጋጀት መቻል አለበት።,0
እውነት ነው ማንነታቸውን የሸጡ ባንዳዎች ናቸው ይሄን ሚዲያ መከታተል አያስፍልግም,1
አበቃላችሁ ከናንተ የገማ ወሬ የወያኔ ውሸት ይሻላል,1
የቀድሞው ጠቅላይ ሚኒስቴር አቶ መለስ ዜናዊ ወይ ተደመሰሰ አሊያም እጅ ሠጠ የሚባልበት ቀን እንዴት ነው የናፈቀኝ?,1
Why did TPLF killed our defence force በምድር ላይ ደንቆሮ ቢፈለግ ወያኔዎችን የሚያካል ያለ አይመስለኝም።ሀገር,1
ሀቅ ሀቅ ነው መቼም የተቀጠራችሁም እንደናፈቀን የቀረንም እናውቀዋለን፡፡,0
የትግራይ ህዘብ ካልጨረስኩ ሙቸ እገኛለሁ የሚለው የአማራ ባዶ ፉከራ ቁንጮ አመራርና ተላላኪያቸው እንጩጩ ሰባተኛ ክፍል አሸባሪ መሪ ተብዬ አገራችን ኢትዮጵያ ከነበረችበት የእድገት ማማ,1
ቴዲ ጉራ ብቻ ያለው ወዶ አይደለም!!! ህዝቡን መጠበቅ ያልቻለ ሰራዊት ብሎኬት ቢሰብር ምን ትርጉም አለው? ,1
ስለ ትግራይ ልዪ ህይል ስለነበረችው ነው የምታወራው?አበባ ስታበረክት ነበር ክ ክክ ክክ ክክ!!,0
ሽብርተኛ ወንድም አንፈልግም። በሽታን ማስወገድ ያስፈልጋል። ሕወሐት በሽታ ነች ሕዝብ በሰላም እንዲኖር መወገድ አለባት,1
